,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
1,0.2280190583830253,0.19747270960757074,0.22120579731260995,0.20509832555616506,0.2207136592561645,0.1891879540006866,0.24731846761528972,0.0440613014065454,0.15655390593164287,0.17691802004409604,0.1299071569114837,0.09386334633119142,0.1181263070279311,0.10286696887305173,0.17985631601456245,0.1508567385263396,0.10927135856684962,0.1333351997633559,0.0787071590545058,0.04632091458073442,0.021998537605048864,0.024274437417281535,0.017524665425992656,0.01959103236353357,0.05379007820691764
2,0.04401073125176155,0.019973824236621248,0.02209999694283826,0.062473508765858214,0.03563038409189429,0.024776115277633827,0.03683523191055199,0.014323076168944921,0.0412580124954099,0.07695661647285289,0.050144065657717195,0.020139153577020695,0.01218051303000551,0.008057628735818877,0.01658738017497761,0.022499451493516703,0.11547406477575703,0.020792550879642602,0.01359747491817692,0.004963723617053129,0.002396641770026327,0.003359242588211819,0.0010316931488460026,0.003089076846787256,0.02313367784453816
3,0.002332287879226307,0.0009754616291599071,0.0013025458862292113,0.0029866627825612434,0.0011915488360431108,0.0006268246290738952,0.004759295083381034,0.7614914277932654,0.2849810645042401,0.21616563101035624,0.35153572841460795,0.42339074606221555,0.005341722850209555,0.0022908143736074717,0.0033171974014247953,0.001714305673369471,0.0006508732678426444,0.001224606949983377,0.0004913532569206646,0.0008050299235527662,0.0009142291266277203,0.0006002553965060554,0.00013070471903510382,5.0320598179480815e-05,0.0003201837201466721
4,0.004371760782009116,0.03322452057073725,0.014371225060078601,0.0037294995479202004,0.007730249631097943,0.003429627436848004,0.004209142144735869,0.0004775539993631005,0.0020318396337975038,0.0020286727794050392,0.0015526217419307591,0.003007720043696136,0.004456245377169628,0.006792194129669027,0.00698012394357973,0.009254366682589422,0.010239277551196111,0.011504651720729904,0.013442000257849659,0.007750444237519224,0.006454325307460066,0.004890283320500539,0.004607463577503618,0.00819352713189427,0.022437677575188598
5,0.001529943376493911,8.629375791296046e-05,0.00046870134922218424,0.0006340973539633697,0.00036521856843237067,6.66168703011597e-05,0.0001775800930084409,0.0,0.0002784718967887783,0.0003451135019962193,0.00019972634956587191,0.00020502721735313927,0.00020771530909916838,0.013470415897210068,0.03364013691007716,0.03451236371341863,0.06351959353760463,0.10343415162207771,0.29421335865331144,0.42210037936537625,0.7294592991337857,0.5251599385110756,0.5781156813737585,0.6158906099197289,0.1733879450571097
6,0.028649366005493428,0.03041728253852814,0.03929925187346834,0.03396828417781364,0.022220798393717635,0.03240096321876677,0.02060633973965237,0.011184016851425635,0.02304535274070677,0.03028168242831691,0.022299599827288887,0.024696073424879637,0.01587312712213541,0.049699223018522726,0.02753552840693392,0.01142525357728893,0.013442106308531045,0.01193622008844314,0.015815781053556712,0.00761528033817254,0.016318954298911195,0.011643924349933506,0.009059426561846995,0.008264989961598334,0.010514713476978564
7,0.105303083251888,0.14544225002222874,0.163542188786326,0.16612271374991436,0.12844063666806962,0.13804708689575215,0.10036971183443391,0.016442816189928742,0.06662761482155079,0.05051555370791953,0.05476977387226598,0.04539324065608174,0.06865438615941677,0.03898950124256423,0.06312652650960111,0.0859396236174004,0.06421548089322944,0.08431582498110689,0.06198451787160434,0.053040361671160115,0.031268364395705774,0.024181717822501773,0.020458009759510173,0.023355293526101717,0.021836710364272278
8,0.1708070803493166,0.16626422134168606,0.26040853148409915,0.19665573248116489,0.17143911831823497,0.20934690967708955,0.25587251519297693,0.02220618514097676,0.09653014520699961,0.09349422957869916,0.10737360038653795,0.12405449307813377,0.08994748642181932,0.07895420547849741,0.056036221769178184,0.16460668045257068,0.10479396257311278,0.06274207009745267,0.06486711211215167,0.06252993267185285,0.03931176475016885,0.04831208190931621,0.03509895160610083,0.023206639066063687,0.0385048132401743
9,0.05571112222374438,0.037276491189890716,0.06967795902434325,0.07486469734962402,0.07085732842155074,0.06953721215568386,0.08746436303061945,0.028337958957347656,0.06407018471426139,0.09559111834706323,0.06769878377022524,0.07070074343369695,0.09168250650262849,0.059637986947424136,0.07353960272899221,0.05782902811475696,0.06320914043864423,0.10245019761415175,0.05098193535494372,0.04625204182419229,0.05202982175485485,0.024495156425139143,0.038030925456977865,0.02487568196361709,0.09200596537315443
10,0.20294893676409134,0.2804709261322909,0.10494300630142751,0.15133338409026018,0.16466772078576675,0.2139506599152873,0.16969702858310026,0.06757843312680548,0.12167621691720386,0.10500311013745939,0.10098297864220343,0.07675431284362774,0.11354861912717659,0.08012718334794044,0.06494689465318247,0.10707383361259866,0.08910227357409894,0.09294922203356046,0.06909102494798913,0.029211584619234524,0.018651063115285964,0.010097882032146186,0.016770553550464827,0.010676413231659321,0.07214557560666032
11,0.0025193705297887514,0.0002781526363910513,0.0007025307855560197,0.0004520358413123013,0.0012824535493636843,0.0012278366300200589,0.003682096706921453,0.02340477845606173,0.01106101898999883,0.016267340289416655,0.02064693712380303,0.02425080018080378,0.41382096946878016,0.4747084800617823,0.26530143965506825,0.07133124789717481,0.13422444928978938,0.05572641479688449,0.0756361675837437,0.001023450531022197,0.00029601332813389644,0.00023442148369141137,0.00038116961341419194,0.0007609855240923389,0.028409171978050596
12,0.11863172426819801,0.05059262024278336,0.07650422502948995,0.06656068582297041,0.0986822825404769,0.09038827353320186,0.03029038514606319,0.0045178774436247255,0.06602274517576068,0.08017400427122298,0.05800556662968945,0.04721664872490236,0.03451736847397104,0.042482265525967136,0.08519326821803602,0.07237486731488096,0.012489520166747908,0.02810354661668026,0.01320589501700253,0.04444287975646478,0.002369689686485302,0.022467825416318456,0.017392502402100413,0.01185426462037863,0.013394762530181419
13,0.002146846165481848,0.0005506216845613845,0.001007533155604719,0.0018864308912934882,0.0022245420891779206,0.002525851669601352,0.0015680263808987161,0.0012290687354622185,0.010088224200752833,0.01153587466966705,0.010135797675439092,0.006068896281701531,0.007043013859216977,0.011189335137287267,0.07009542579283441,0.16050705169888074,0.14726687388859197,0.12050957216725013,0.050374495680510965,0.1375535035091609,0.001418759915256242,0.1402137257228569,0.08472200147487578,0.08094032389739746,0.0006140459621890208
14,0.026171504689481692,0.03210165224018249,0.01952847546259909,0.021118724360810907,0.06663734939388707,0.01956579148197916,0.0330285280976478,0.001548016679397121,0.048480220583502626,0.03433226686958867,0.0192664077673324,0.03232711847742237,0.020345179201468062,0.01712586180717274,0.025544295772962793,0.024028198928629726,0.030492041577664455,0.05481833050652301,0.007790943031308118,0.006322058273585346,0.0030712216253897043,0.007526885960512891,0.005415026363648923,0.010192155841712614,0.0021939341720331154
15,0.003018444517073921,0.002139448271469867,0.002289378704238983,0.009316454357938484,0.005823334428385841,0.002956443882713097,0.0027528721335771922,0.0010507108538560135,0.005504172833687913,0.008664899702200425,0.0037745379019788533,0.006195143402450978,0.0027400656801331814,0.01206102475405272,0.02682993158797579,0.024649933362839584,0.04041538838127469,0.1148499093030261,0.18823468161100243,0.12866547900067077,0.0728271847050862,0.15129025811537952,0.16995829405775098,0.15794157087311325,0.44619766016450396
